,brand,image,ingredient,name,price,category
32,얼트루,https://contents.lotteon.com/itemimage/LB/PK/10/02/30/10/_3/45/61/LBPK10023010_34561_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 글리세린, 자몽추출물, 비스-피이지-18메칠에텔디메칠실란, 피이지-60하이드로제네이티드캐스터오일, 암모늄아크릴로일디메칠타우레이트/브이피코폴리머, 폴리아크릴릭애씨드, 디메치콘, 오이추출물, 녹차추출물, 포타슘하이드록사이드, 셀룰로오스검, 에칠헥실글리세린, 벚꽃추출물, 연꽃추출물, 백합추출물, 달맞이꽃뿌리추출물, 데저트샌드버베나잎추출물, 백년초꽃추출물, 용설란줄기추출물, 조슈아나무뿌리추출물, 캔들우드줄기추출물, 크레오소트부시추출물, 치자추출물, 카카오추출물, 타마린드씨폴리사카라이드, 트레할로스, 1,2-헥산디올, 레시틴, 미로탐누스 플라벨리폴리아잎추출물, 레스베라트롤, 실리카, 물냉이추출물, 폴리쿼터늄-51, 디소듐이디티에이, 페녹시에탄올, 향료",브라이트닝 젤리 마스크팩 10매,"30,000원",스킨케어
33,로하셀,https://contents.lotteon.com/itemimage/LB/PD/10/01/52/32/_2/37/68/LBPD10015232_23768_1.jpg/dims/resizef/554X554,"해수, 프로판다이올, 글리세린, 펜틸렌글라이콜, 폴리글리세릴-6스테아레이트, 1,2-헥산다이올, 세테아릴알코올, 카프릴릭/카프릭트라이글리세라이드, 세레신, 글리세릴스테아레이트, 스쿠알란, 판테놀, 카프릴릴메티콘, 사카라이드하이드롤리세이트, 카보머, 폴리글리세릴-6베헤네이트, 황금추출물, 황벽나무껍질추출물, 사라수씨버터, 엑토인, 해바라기씨오일, 트로메타민, 하이드로제네이티드레시틴, 아이소펜틸다이올, 카프릴릴글라이콜, 황련추출물, 크산토필, 세라마이드엔피, 세라마이드엔에스, 콜레스테롤, 피토스핑고신, 세라마이드에이에스, 세라마이드에이피, 세라마이드이오피, 다이소듐이디티에이, 스테아릭애씨드, 에틸헥실글리세린, 알루미늄수크로오스옥타설페이트, 부틸렌글라이콜, 폴리글리세릴-10스테아레이트, 셀룰로오스, 소듐서팩틴, 소듐하이알루로네이트, 폴리글리세릴-10다이아이소스테아레이트, 잔탄검, 트레할로오스, 폴리글루타믹애씨드, 하이드롤라이즈드소듐하이알루로네이트",세이브 미 크림 50ml,"26,600원",스킨케어
34,파티온,https://contents.lotteon.com/itemimage/LB/PD/10/01/71/75/_2/62/82/LBPD10017175_26282_1.jpg/dims/resizef/554X554,"정제수, 해수, 하이드로제네이티드폴리아이소부텐, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 해바라기씨오일, 나이아신아마이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 합성비즈왁스, C12-16알코올, 자일리틸글루코사이드, 자일리톨, 에델바이스캘러스배양추출물, 하이드롤라이즈드식물성단백질, 소듐하이알루로네이트, 피키아발효용해여과물, 펜틸렌글라이콜, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 우레아, 팔미틱애씨드, 하이드로제네이티드레시틴, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 1,2-헥산다이올, 하이드록시아세토페논, 에틸헥실글리세린, 다이포타슘글리시리제이트, 아데노신, 시트릭애씨드, 레시틴, 소듐아스코빌포스페이트, 안하이드로자일리톨, 글리세릴글루코사이드, 글루코오스, 세라마이드엔피, 폴리글루타믹애씨드, 말토덱스트린, 토코페롤, 콜레스테롤, 크레아틴, 올레익애씨드, 사카라이드아이소머레이트, 잔탄검, 다이소듐이디티에이",딥배리어 리피드 크림밤 50ml,"22,050원",스킨케어
35,메디힐,https://contents.lotteon.com/itemimage/LB/PD/10/00/07/22/_1/87/7/LBPD10000722_1877_1.jpg/dims/resizef/554X554,상세페이지 참조,모공톡스 탄산버블 시트,"1,500원",스킨케어
36,퍼스트랩,https://contents.lotteon.com/itemimage/LB/PD/10/02/26/85/_3/41/55/LBPD10022685_34155_1.jpg/dims/resizef/554X554,상세내용 참조,프로 바이오틱 세럼 30ml  2개 기획,"24,500원",스킨케어
37,에이트루,https://contents.lotteon.com/itemimage/LB/PD/10/01/53/25/_2/39/13/LBPD10015325_23913_1.jpg/dims/resizef/554X554,"세틸에틸헥사노에이트, 소르베스-30테트라올리에이트, 보리지씨오일, 아르간커넬오일, 호호바씨오일, 마카다미아씨오일, 살구씨오일, 올리브오일, 로즈힙열매오일, 포도씨오일, 카프릴릴글라이콜, 에틸헥실글리세린, 트로폴론, 베르가모트오일, 리모넨, 리날룰",퓨어 밸런싱 클렌징 오일 150ml,"13,500원",스킨케어
38,토니모리,https://contents.lotteon.com/itemimage/LB/PD/10/02/16/14/_3/26/16/LBPD10021614_32616_1.jpg/dims/resizef/554X554,컨텐츠 참조,더촉촉 그린티 수분 2종세트,"18,900원",스킨케어
39,원더바스,https://contents.lotteon.com/itemimage/LB/PD/10/01/60/31/_2/48/39/LBPD10016031_24839_1.jpg/dims/resizef/554X554,"-퍼플 : 정제수, 다이소듐코코암포다이아세테이트, 글리세린, 라우릴글루코사이드, 소듐클로라이드, 아크릴레이트코폴리머, 포타슘라우레스포스페이트, 메틸퍼플루오로부틸에터, 메틸퍼플루오로아이소부틸에터, 포타슘코코일글리시네이트, 곤약뿌리가루, 레몬껍질오일, 구주소나무잎오일, 왕귤껍질오일, 라벤더오일, 오렌지오일, 퀼라자껍질추출물, 일랑일랑꽃오일, 유칼립투스잎오일, 센티드제라늄꽃오일, 포도추출물, 사탕무뿌리추출물, 콜라비추출물, 서양자두추출물, 아로니아열매추출물, 비피다발효용해물, 가지열매추출물, 포도씨오일, 바다포도추출물, 병풀추출물, 파파야열매추출물, 토마토추출물, 수박추출물, 오렌지추출물, 자몽추출물, 살구추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물, 라즈베리추출물, 로즈마리잎추출물, 마트리카리아꽃추출물, 돌콩싹추출물, 쌀배아추출물, 녹두싹추출물, 참깨싹추출물, 밀싹추출물, 브로콜리추출물, 얼룩파인애플추출물, 서양유채추출물, 브루셀스프라우트추출물, 망고스틴껍질추출물, 해바라기씨추출물, 망고추출물, 노니추출물, 바나나추출물, 람부탄가지/열매/잎추출물, 구아바열매추출물, 로우스위트블루베리추출물, 레이디스맨틀잎추출물, 마늘추출물, 루이보스추출물, 귀리커넬추출물, 브라질넛씨추출물, 녹차씨추출물, 아사이팜열매추출물, 히비스커스꽃추출물, 레몬밤잎추출물, 로즈힙열매추출물, 연어알추출물, 시금치추출물, 크랜베리추출물, 포도주추출물, 산소, 카프릴릴글라이콜, 1,2-헥산다이올, 코코-글루코사이드, 글리세릴카프릴레이트, 피브이피, 에틸헥실글리세린, 소듐코코일이세티오네이트, 부틸렌글라이콜, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 다이소듐이디티에이, 흑색산화철 (CI 77499), 적색227호 (CI 17200)",슈퍼베지톡스 클랜져 퍼플,"9,000원",스킨케어
40,눅스,https://contents.lotteon.com/itemimage/LB/PD/10/00/91/38/_1/44/51/LBPD10009138_14451_1.jpg/dims/resizef/554X554,"카프릴릭/카프릭트라이글리세라이드,퀸즈랜드넛오일,데실올리에이트,올레익/리놀레익/리놀레닉폴리글리세라이즈,스위트아몬드오일,유럽개암씨오일,유차나무씨오일,동백나무씨오일,토코페롤,아르간커넬오일,보리지씨오일,토코페릴아세테이트,해바라기씨오일,로즈마리잎추출물,폴리글리세릴-3다이아이소스테아레이트,아스코빅애씨드,토마토추출물,향료,벤질살리실레이트,리날룰,리모넨,시트로넬올,제라니올",윌 프로디쥬스 멀티 리치 오일 100ml 기획,"49,500원",스킨케어
41,블리블리,https://contents.lotteon.com/itemimage/LB/PD/10/02/24/35/_3/37/08/LBPD10022435_33708_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 글리세린, 부틸렌글라이콜, 사철쑥추출물(10,000 ppm), 트레할로오스, 병풀추출물, 우스니아추출물, 카프릴릴글라이콜, 알란토인, 하이드롤라이즈드하이알루로닉애씨드, 맥아추출물, 하이드록시에틸셀룰로오스, 다이포타슘글리시리제이트, 덱스트린, 하이드록시프로필메틸셀룰로오스, 칼슘카보네이트, 하이드로제네이티드레시틴, 초피나무열매추출물, 할미꽃추출물, 소듐하이알루로네이트, 카보머, 알지닌, 벤질글라이콜, 에틸헥실글리세린, 1,2-헥산 다이올, 다이소듐이디티에이",인진쑥 밸런스 스팟 팩,"11,500원",스킨케어
42,아크네스,https://contents.lotteon.com/itemimage/LB/PD/10/00/98/63/_1/55/42/LBPD10009863_15542_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 이소헥사데칸, 판테놀, 트리에칠헥사노인, 소르비탄스테아레이트, 세틸알코올, 1,2-헥산디올, 스테아릭애씨드, 프로폴리스추출물, 갈조추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 느릅나무뿌리추출물, 줄맨드라미씨추출물, 라벤더오일, 하이드로제네이티드레시틴, 아르간트리커넬오일, 소듐하이알루로네이트, 디메치콘, 폴리소르베이트60, 트로메타민, 부틸렌글라이콜, 디프로필렌글라이콜, 마데카소사이드, 슈크로오스코코에이트, 스쿠알란, 소르비탄올리에이트, 카보머, 하이드로제네이티드폴리이소부텐, 에탄올, 토코페릴아세테이트, 하이드록시에칠아크릴레이트/소듐아크릴로일디메칠타우레이트코폴리머, 효모발효여과물, 글리세릴폴리메타크릴레이트, 이소노닐이소노나노에이트, 폴리글리세릴-10스테아레이트, 에칠헥실글리세린, 디소듐이디티에이, 세테아릴알코올, 쉐어버터, 폴리글리세릴-2디폴리하이드록시스테아레이트, 프룩토올리고사카라이드, 디포타슘글리시리제이트, 레시틴, 베타-글루칸, 이눌린라우릴카바메이트, 하이드롤라이즈드하이알루로닉애씨드, 라피노오스, 폴리소르베이트20, 세라마이드엔피, 폴릭애씨드, 디소듐스테아로일글루타메이트, 콜레스테롤, 팔미토일펜타펩타이드-4",더마 릴리프 리커버리 크림 40ml,"11,000원",스킨케어
43,바이오더마,https://contents.lotteon.com/itemimage/LB/PD/10/00/01/73/_2/97/LBPD10000173_297_1.jpg/dims/resizef/554X554,"정제수, 미네랄오일, 글리세린, 세테아릴이소노나노에이트, 글리세릴스테아레이트, 피이지-100스테아레이트, 미레스-3미리스테이트, 스테아레스-21, 사이클로펜타실록산, 펜틸렌글라이콜, 사이클로헥사실록산, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릴글라이콜, 세틸알코올, 디소듐이디티에이, 팔미틱애씨드, 스테아릭애씨드, 자일리톨, 만니톨, 람노오스, 소듐하이드록사이드, 소듐데하이드로아세테이트, 자일리틸글루코사이드, 무수자일리톨, 나이아신아마이드, 글루코오스, 프룩토올리고사카라이드, 카프릴릭/카프릭트리글리세라이드, 켈프추출물",아토덤 크림 200ml,"14,950원",스킨케어
44,더마픽스 리얼콜라겐 100,https://contents.lotteon.com/itemimage/LB/PD/10/01/87/09/_2/87/36/LBPD10018709_28736_1.jpg/dims/resizef/554X554,"해바라기씨오일(619,599ppm),비즈왁스,사과씨오일,시어버터(50,000ppm),스위트아몬드오일,옥틸도데칸올,하이드롤라이즈드콜라겐(0.001993ppm),토코페롤,아데노신,부틸렌글라이콜,글리세린,솔비탄라우레이트,글라이신,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,아세틸다이펩타이드-1세틸에스터,아스파틱애씨드,류신,팔미토일트라이펩타이드-5,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,트레오닌,발린,아이소류신,히스티딘,시스테인,메티오닌,에틸헥실글리세린,페녹시에탄올,향료,리모넨,부틸페닐메칠프로피오날,시트로넬롤,알파-이소메칠이오논,벤질벤조에이트,리날룰,제라니올",리얼 콜라겐 텐션업 멀티 스틱밤 3g,"20,000원",스킨케어
45,하또무기,https://contents.lotteon.com/itemimage/LB/PD/10/00/17/18/_3/74/0/LBPD10001718_3740_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 디프로필렌글라이콜, 디메치콘, 아스코빌테트라이소팔미테이트,소듐토코페릴포스페이트, 의이인추출물, 콜레스테릴/옥틸도데실라우로일글루타메이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일디메칠타우레이트/브이피코폴리모, 부틸렌글라이콜, 피이지-12디메치콘, 소듐하이드록사이드, 카보머, 피토스테릴이소스테아릴다이머디리놀리에이트,옥틸도데실미리스테이트, 토코페롤, 메칠파라벤",보습 젤타입 에센스180g,"12,000원",스킨케어
46,마몽드,https://contents.lotteon.com/itemimage/LB/PD/10/01/87/85/_2/88/41/LBPD10018785_28841_1.jpg/dims/resizef/554X554,"다마스크장미꽃수(90.97%), 부틸렌글라이콜, 프로판디올, 1, 2-헥산디올, 피이지-60하이드로제네이티드캐스터오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 에칠헥실글리세린, 디소듐이디티에이, 향료, 시트로넬올, 정제수, 제라니올, 슈크로오스, 로즈힙열매추출물, 인돌아세틱애씨드",로즈 워터 토너 패드 40매,"8,400원",스킨케어
47,엘리자베스아덴,https://contents.lotteon.com/itemimage/LB/PD/10/01/98/36/_3/02/12/LBPD10019836_30212_1.jpg/dims/resizef/554X554,"정제수,사이클로펜타실록산,부틸렌글라이콜,디메치콘,글리세린,피이지-11메칠에텔디메치콘,페녹시에탄올,암모늄아크릴로일디메칠타우레이트/브이피코폴리머,벤조페논-4,하이드록시아세토페논,카보머,디메치콘올,아미노메칠프로판올,디메치콘/비닐디메치콘크로스폴리머,카프릴릴글라이콜,토코페릴아세테이트,클로페네신,카라기난추출물,말굽잔나비버섯추출물,향료,소듐하이알루로네이트,펜틸렌글라이콜,포타슘하이드록사이드,포타슘소르베이트,소듐데하이드로아세테이트,청색1호,부틸페닐메칠프로피오날,리날룰,벤질살리실레이트,리몬넨,시트로넬올",비져블 하이드라젤 컴프렉스 크림 75ml [업체배송],"27,000원",스킨케어
48,더랩바이블랑두,https://contents.lotteon.com/itemimage/LB/PD/10/01/51/07/_2/35/51/LBPD10015107_23551_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 글리세린, 글리세릴글루코사이드, 글리세레스-26, 소듐하이알루로네이트(10,000ppm), 백설차잎추출물, 꽃송이버섯추출물, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 하이드록시에틸셀룰로오스, 카보머, 트로메타민, 알란토인, 보스웰리아수지추출물, 1,2-헥산다이올, 다이소듐이디티에이, 에틸헥실글리세린",올리고 히알루론산 부스팅 앰플 30ml,"15,000원",스킨케어
